location_id,date,temp,pressure,humidity,wind_speed,precipitation,cloud_cover,uv
Kakching,2023-08-26,19.209999999999997,1009.4666666666667,97.63333333333334,3.7333333333333334,4.52,86.96666666666667,1
Kancheepuram,2023-08-25,27.571428571428573,1004.9285714285714,86.5,12.799999999999999,7.8,60.714285714285715,8
Kancheepuram,2023-08-26,27.3,1006.4333333333333,89.0,12.34,10.61,59.166666666666664,1
Kangpokpi,2023-08-25,21.60666666666667,1007.9333333333333,94.53333333333333,4.08,8.3,71.0,7
Kangpokpi,2023-08-26,19.25172413793103,1009.6551724137931,97.55172413793103,3.7620689655172415,3.54,85.6896551724138,1
Kangra,2023-08-25,16.9,1008.5333333333333,67.86666666666666,7.126666666666667,0.4,18.8,6
Kangra,2023-08-26,14.89655172413793,1010.2758620689655,59.06896551724138,8.344827586206897,2.22,15.551724137931034,1
Kanker,2023-08-25,24.36,1003.9333333333333,88.0,8.426666666666666,0.6,69.13333333333334,7
Kanker,2023-08-26,22.606896551724137,1005.4827586206897,90.37931034482759,8.793103448275861,18.119999999999997,45.241379310344826,1
Kannauj,2023-08-25,27.27857142857143,1002.7857142857143,74.0,10.87142857142857,6.2,44.714285714285715,8
Kannauj,2023-08-26,26.346666666666668,1004.5333333333333,72.6,7.446666666666667,2.51,30.733333333333334,1
Kanniyakumari,2023-08-25,25.292857142857144,1009.0,82.28571428571429,15.992857142857144,13.1,65.57142857142857,7
Kanniyakumari,2023-08-26,24.276666666666664,1009.4333333333333,88.1,14.046666666666665,15.83,54.166666666666664,1
Kannur,2023-08-25,25.279999999999998,1008.7333333333333,86.53333333333333,7.266666666666667,19.0,63.13333333333333,7
Kannur,2023-08-26,24.53103448275862,1009.2758620689655,90.41379310344827,5.962068965517242,5.0,61.724137931034484,1
Kanpur,2023-08-25,26.071428571428573,1003.2857142857143,84.14285714285714,5.828571428571428,6.1,70.85714285714286,8
Kanpur,2023-08-26,24.35,1004.3,89.5,5.196666666666667,5.42,55.03333333333333,1
Kantha,2023-08-25,26.8125,1002.625,87.3125,7.3,6.0,60.9375,8
Kantha,2023-08-26,26.461290322580645,1005.0645161290323,87.7741935483871,5.97741935483871,0.31,38.25806451612903,1
Kapurthala,2023-08-25,27.166666666666668,1004.0666666666667,82.2,7.5600000000000005,0.2,17.466666666666665,7
Kapurthala,2023-08-26,24.93103448275862,1006.4827586206897,87.96551724137932,5.589655172413793,2.39,22.413793103448278,1
Karaikal,2023-08-25,26.853333333333335,1006.8666666666667,76.93333333333334,18.933333333333334,10.3,64.53333333333333,7
Karaikal,2023-08-26,26.56206896551724,1007.5172413793103,83.10344827586206,19.848275862068967,7.42,58.13793103448276,1
Karauli,2023-08-25,26.664285714285715,1003.8571428571429,71.71428571428571,12.242857142857144,1.1,37.57142857142857,8
Karauli,2023-08-26,25.703333333333333,1005.0,63.766666666666666,8.996666666666666,4.74,27.1,1
Kargil,2023-08-25,11.646666666666667,1013.4666666666667,47.46666666666667,7.0600000000000005,0.0,5.066666666666666,4
Kargil,2023-08-26,7.982758620689655,1015.9310344827586,54.724137931034484,8.672413793103448,0.26,25.413793103448278,1
Karimganj,2023-08-25,25.84,1004.6666666666666,92.46666666666667,3.8666666666666667,42.2,63.266666666666666,8
Karimganj,2023-08-26,24.196551724137933,1006.7241379310345,95.58620689655173,4.531034482758621,6.24,71.51724137931035,1
Karimnagar,2023-08-25,24.607142857142858,1004.6428571428571,84.35714285714286,11.478571428571428,10.8,60.57142857142857,7
Karimnagar,2023-08-26,23.793333333333333,1006.2,85.1,8.55,4.03,43.8,1
Karnal,2023-08-25,25.779999999999998,1003.5333333333333,72.06666666666666,7.24,0.0,10.133333333333333,8
Karnal,2023-08-26,24.43448275862069,1004.9655172413793,64.13793103448276,6.962068965517242,3.69,18.896551724137932,1
Karur,2023-08-25,26.321428571428573,1007.5714285714286,71.78571428571429,16.485714285714288,7.0,61.857142857142854,7
Karur,2023-08-26,25.243333333333332,1008.2,75.43333333333334,13.953333333333335,3.59,39.93333333333333,1
Kasaragod,2023-08-25,25.133333333333333,1008.1333333333333,92.73333333333333,5.6866666666666665,19.1,66.66666666666667,6
Kasaragod,2023-08-26,24.79310344827586,1008.8965517241379,94.20689655172414,5.651724137931034,13.36,58.62068965517241,1
Kathua,2023-08-25,25.19333333333333,1004.2666666666667,70.73333333333333,5.373333333333333,1.4,24.866666666666667,7
Kathua,2023-08-26,22.624137931034483,1005.8275862068965,63.172413793103445,7.082758620689655,3.24,22.96551724137931,1
Katihar,2023-08-25,28.6,1002.8,76.8,8.32,8.8,46.4,8
Katihar,2023-08-26,25.837931034482757,1004.5172413793103,88.0,11.717241379310344,11.84,58.13793103448276,1
Katni,2023-08-25,27.06,1002.7333333333333,90.26666666666667,8.0,6.5,66.53333333333333,8
Katni,2023-08-26,26.82758620689655,1004.3793103448276,91.27586206896552,5.69655172413793,7.48,64.65517241379311,1
Kavaratti,2023-08-25,27.553333333333335,1008.8666666666667,79.86666666666666,24.013333333333332,23.400000000000002,72.33333333333333,7
Kavaratti,2023-08-26,27.393103448275863,1009.1379310344828,76.62068965517241,18.3,7.78,53.06896551724138,1
Kendrapara,2023-08-25,28.37857142857143,1002.5,78.92857142857143,12.071428571428571,1.7,44.857142857142854,8
Kendrapara,2023-08-26,27.136666666666667,1003.8,84.4,13.876666666666667,11.47,61.1,1
Khagaria,2023-08-25,28.433333333333334,1002.5333333333333,76.0,8.54,5.1,35.86666666666667,8
Khagaria,2023-08-26,25.92413793103448,1004.3793103448276,86.96551724137932,10.124137931034484,5.87,60.275862068965516,1
Khammam,2023-08-25,25.457142857142856,1004.6428571428571,84.14285714285714,9.592857142857143,9.1,56.57142857142857,8
Khammam,2023-08-26,24.446666666666665,1005.7333333333333,87.0,8.203333333333333,6.37,42.13333333333333,1
Khandwa,2023-08-25,24.82,1004.8666666666667,79.86666666666666,14.46,4.3999999999999995,56.93333333333333,7
Khandwa,2023-08-26,23.220689655172414,1006.5862068965517,83.89655172413794,10.889655172413793,17.400000000000002,34.0,1
Khargone,2023-08-25,23.793333333333333,1005.8666666666667,84.6,13.086666666666668,9.4,52.333333333333336,7
Khargone,2023-08-26,23.24137931034483,1007.0689655172414,83.79310344827586,9.727586206896552,18.24,35.93103448275862,1
Kheda,2023-08-25,27.266666666666666,1004.8,78.6,12.893333333333334,0.7,36.666666666666664,8
Kheda,2023-08-26,26.448275862068964,1005.8620689655172,79.51724137931035,7.727586206896552,6.66,31.03448275862069,1
Kheri,2023-08-25,26.75,1003.0,78.21428571428571,7.692857142857142,4.5,46.714285714285715,8
Kheri,2023-08-26,25.323333333333334,1004.7333333333333,81.16666666666667,7.21,6.68,30.2,1
Khordha,2023-08-25,27.142857142857142,1002.9285714285714,90.64285714285714,8.192857142857141,2.9,67.85714285714286,8
Khordha,2023-08-26,26.8,1004.2666666666667,91.23333333333333,5.566666666666666,6.45,62.5,1
Khowai,2023-08-25,25.9,1003.9333333333333,92.8,5.326666666666666,8.1,70.46666666666667,8
Khowai,2023-08-26,24.148275862068964,1006.0689655172414,96.58620689655173,5.213793103448276,17.52,76.93103448275862,1
Khunti,2023-08-25,25.40666666666667,1006.8,90.66666666666667,7.12,12.5,69.06666666666666,7
Khunti,2023-08-26,23.189655172413794,1008.4827586206897,92.0,7.69655172413793,3.69,68.75862068965517,1
Kishanganj,2023-08-25,28.56,1003.0,77.86666666666666,7.486666666666666,2.7,39.93333333333333,8
Kishanganj,2023-08-26,25.56896551724138,1004.7931034482758,89.0,11.196551724137931,32.089999999999996,62.48275862068966,1
Kishtwar,2023-08-25,13.206666666666667,1011.8,78.6,4.286666666666666,0.2,25.066666666666666,5
Kishtwar,2023-08-26,10.937931034482759,1013.8965517241379,70.62068965517241,5.496551724137931,0.54,22.0,1
Koch Bihar,2023-08-25,26.953333333333333,1003.6,83.8,6.233333333333333,6.2,57.93333333333333,7
Koch Bihar,2023-08-26,24.5,1005.6551724137931,90.6896551724138,8.065517241379311,44.28,66.44827586206897,1
Kodarma,2023-08-25,26.06,1003.5333333333333,80.2,7.64,8.6,44.06666666666667,8
Kodarma,2023-08-26,24.217241379310344,1004.8275862068965,90.03448275862068,7.413793103448276,7.140000000000001,61.758620689655174,1
Kohima,2023-08-25,24.30666666666667,1005.2,90.86666666666666,4.08,10.0,65.2,7
Kohima,2023-08-26,22.46551724137931,1007.1724137931035,95.62068965517241,3.9379310344827587,12.08,63.206896551724135,1
Kokrajhar,2023-08-25,27.033333333333335,1003.6666666666666,85.73333333333333,4.366666666666666,3.2,42.53333333333333,7
Kokrajhar,2023-08-26,24.848275862068967,1005.9310344827586,92.48275862068965,6.3310344827586205,24.18,68.24137931034483,1
Kolar,2023-08-25,21.733333333333334,1012.2,85.33333333333333,16.28,1.8000000000000003,53.333333333333336,7
Kolar,2023-08-26,21.344827586206897,1013.3103448275862,89.72413793103448,12.489655172413793,1.71,56.03448275862069,1
Kolhapur,2023-08-25,21.753333333333334,1008.6,92.8,9.433333333333334,6.8999999999999995,82.46666666666667,7
Kolhapur,2023-08-26,21.07586206896552,1008.8275862068965,94.72413793103448,7.827586206896552,3.6799999999999997,75.65517241379311,1
Kolkata,2023-08-25,28.65,1002.8,90.1,6.789999999999999,6.8,65.0,8
Kolkata,2023-08-26,27.422727272727272,1003.9090909090909,90.47727272727273,8.986363636363636,18.93,66.47727272727273,1
Kollam,2023-08-25,25.466666666666665,1009.4666666666667,86.13333333333334,11.746666666666666,41.6,73.26666666666667,7
Kollam,2023-08-26,25.32758620689655,1009.7241379310345,86.27586206896552,9.062068965517241,10.33,66.20689655172414,1
Kondagaon,2023-08-25,22.933333333333334,1004.8666666666667,88.13333333333334,9.26,7.6000000000000005,78.93333333333334,7
Kondagaon,2023-08-26,21.25172413793103,1006.6206896551724,91.3103448275862,8.351724137931035,5.29,51.06896551724138,1
Koppal,2023-08-25,23.466666666666665,1007.8666666666667,81.93333333333334,20.959999999999997,12.6,52.8,7
Koppal,2023-08-26,22.917241379310347,1008.6206896551724,80.48275862068965,18.651724137931033,2.0799999999999996,54.275862068965516,1
Koraput,2023-08-25,22.021428571428572,1005.8571428571429,88.0,6.921428571428572,7.3999999999999995,72.64285714285714,7
Koraput,2023-08-26,20.203333333333333,1007.3,92.2,6.383333333333334,3.92,59.333333333333336,1
Korba,2023-08-25,25.259999999999998,1003.6,84.26666666666667,5.6,0.8,50.53333333333333,8
Korba,2023-08-26,23.555172413793105,1005.0,89.24137931034483,6.037931034482758,5.11,50.758620689655174,1
Kota,2023-08-25,26.307142857142857,1004.3571428571429,72.07142857142857,11.535714285714286,4.7,35.0,8
Kota,2023-08-26,25.0,1005.2333333333333,68.16666666666667,10.396666666666667,3.6,30.033333333333335,1
Kottayam,2023-08-25,24.366666666666667,1009.5333333333333,91.93333333333334,4.226666666666667,4.1000000000000005,65.06666666666666,8
Kottayam,2023-08-26,23.56896551724138,1009.8275862068965,94.27586206896552,4.1482758620689655,1.8299999999999998,66.24137931034483,1
Kozhikode,2023-08-25,24.2,1008.4,89.2,7.566666666666666,23.8,73.33333333333333,7
Kozhikode,2023-08-26,23.655172413793103,1009.1379310344828,94.41379310344827,5.644827586206896,6.34,64.65517241379311,1
Krishna,2023-08-25,27.133333333333333,1004.0,83.06666666666666,13.4,6.6000000000000005,67.46666666666667,7
Krishna,2023-08-26,26.320689655172412,1005.3103448275862,84.44827586206897,10.586206896551724,6.28,50.41379310344828,1
Krishnagiri,2023-08-25,24.12857142857143,1007.8571428571429,77.28571428571429,10.178571428571429,11.100000000000001,52.42857142857143,8
Krishnagiri,2023-08-26,22.209999999999997,1008.5,84.0,6.5633333333333335,3.75,42.8,1
Kulgam,2023-08-25,14.9,1011.4,67.53333333333333,3.6933333333333334,0.6,24.066666666666666,5
Kulgam,2023-08-26,13.46206896551724,1013.448275862069,61.275862068965516,3.8034482758620687,0.35,23.896551724137932,1
Kupwara,2023-08-25,14.813333333333333,1011.1333333333333,72.13333333333334,6.673333333333333,0.7,22.666666666666668,5
Kupwara,2023-08-26,12.786206896551725,1013.2758620689655,59.13793103448276,8.448275862068966,0.76,14.206896551724139,1
Kurnool,2023-08-25,24.78666666666667,1006.4,77.8,14.04,18.9,56.06666666666667,8
Kurnool,2023-08-26,24.624137931034483,1007.2758620689655,74.58620689655173,12.993103448275862,4.859999999999999,34.44827586206897,1
Lakhimpur,2023-08-25,26.426666666666666,1002.9333333333333,79.66666666666667,7.7,4.6000000000000005,50.4,7
Lakhimpur,2023-08-26,25.36896551724138,1004.8275862068965,80.89655172413794,7.041379310344827,6.569999999999999,28.03448275862069,1
Lakhisarai,2023-08-25,28.706666666666667,1002.5333333333333,75.6,8.54,3.4000000000000004,42.8,8
Lakhisarai,2023-08-26,26.224137931034484,1004.2068965517242,86.0,11.158620689655173,6.96,61.55172413793103,1
Lalitpur,2023-08-25,25.564285714285713,1003.8571428571429,79.14285714285714,12.5,8.299999999999999,57.07142857142857,7
Lalitpur,2023-08-26,24.6,1005.5666666666667,71.16666666666667,9.41,2.87,30.633333333333333,1
Latehar,2023-08-25,25.526666666666664,1003.3333333333334,79.13333333333334,6.533333333333333,2.9000000000000004,39.733333333333334,8
Latehar,2023-08-26,23.641379310344828,1004.6206896551724,90.03448275862068,6.26896551724138,6.66,60.06896551724138,1
Latur,2023-08-25,23.220000000000002,1006.6666666666666,83.06666666666666,14.966666666666667,10.6,51.2,7
Latur,2023-08-26,22.279310344827586,1007.8965517241379,84.13793103448276,11.093103448275862,3.61,35.86206896551724,1
Lawngtlai,2023-08-25,22.259999999999998,1005.6,93.93333333333334,3.7933333333333334,62.7,78.2,8
Lawngtlai,2023-08-26,20.42758620689655,1007.8275862068965,98.44827586206897,3.627586206896552,6.609999999999999,92.75862068965517,1
Leh,2023-08-25,4.886666666666667,1014.7333333333333,37.8,6.306666666666667,0.1,7.666666666666667,3
Leh,2023-08-26,1.803448275862069,1015.7241379310345,44.62068965517241,7.23103448275862,0.53,37.62068965517241,1
Lohardaga,2023-08-25,23.766666666666666,1004.5333333333333,83.33333333333333,5.739999999999999,1.3,58.6,7
Lohardaga,2023-08-26,22.044827586206896,1005.6206896551724,91.0,6.527586206896552,8.59,62.44827586206897,1
Lucknow,2023-08-25,26.985714285714288,1002.8571428571429,86.64285714285714,7.442857142857143,5.2,57.142857142857146,8
Lucknow,2023-08-26,26.333333333333332,1004.8666666666667,88.36666666666666,5.876666666666667,6.07,40.0,1
Ludhiana,2023-08-25,25.386666666666667,1003.5333333333333,73.13333333333334,5.8133333333333335,0.1,14.2,7
Ludhiana,2023-08-26,24.06206896551724,1004.9655172413793,62.827586206896555,6.8310344827586205,4.71,25.896551724137932,1
Lunglei,2023-08-25,23.013333333333332,1005.4666666666667,93.46666666666667,3.746666666666667,46.2,88.6,8
Lunglei,2023-08-26,20.655172413793103,1007.7586206896551,98.65517241379311,3.7655172413793103,5.75,96.3103448275862,1
Madhubani,2023-08-25,28.30666666666667,1002.6,77.93333333333334,8.426666666666668,5.3,59.4,8
Madhubani,2023-08-26,25.76206896551724,1004.6206896551724,85.58620689655173,11.989655172413793,6.8100000000000005,51.275862068965516,1
Madurai,2023-08-25,26.714285714285715,1007.5714285714286,76.07142857142857,6.45,2.2,39.92857142857143,8
Madurai,2023-08-26,26.013333333333332,1008.2333333333333,79.93333333333334,6.3133333333333335,1.24,40.36666666666667,1
Mahamaya,2023-08-25,27.914285714285715,1003.0,83.71428571428571,9.0,3.4,50.0,8
Mahamaya,2023-08-26,26.086666666666666,1004.0,90.9,9.24,13.93,60.2,1
Mahasamund,2023-08-25,25.59333333333333,1003.4,83.73333333333333,8.346666666666668,0.8999999999999999,59.733333333333334,8
Mahasamund,2023-08-26,23.43793103448276,1005.1724137931035,87.34482758620689,8.572413793103449,33.33,47.44827586206897,1
Mahe,2023-08-25,25.246666666666666,1008.8,86.26666666666667,7.3133333333333335,18.1,60.6,7
Mahe,2023-08-26,24.410344827586208,1009.3103448275862,90.75862068965517,6.155172413793103,7.9,63.37931034482759,1
Mahendragarh,2023-08-25,27.573333333333334,1003.4666666666667,62.13333333333333,11.066666666666666,0.4,28.666666666666668,8
Mahendragarh,2023-08-26,27.151724137931033,1004.8620689655172,53.06896551724138,7.886206896551724,0.0,10.551724137931034,1
Mahesana,2023-08-25,26.846666666666668,1005.0666666666667,71.86666666666666,12.786666666666665,0.3,26.866666666666667,7
Mahesana,2023-08-26,25.727586206896554,1005.7241379310345,73.55172413793103,9.806896551724137,12.32,30.586206896551722,1
Mahoba,2023-08-25,27.428571428571427,1002.9285714285714,73.85714285714286,13.12142857142857,12.9,48.857142857142854,8
Mahoba,2023-08-26,26.446666666666665,1004.6666666666666,69.46666666666667,8.753333333333334,1.02,27.533333333333335,1
Mainpuri,2023-08-25,27.978571428571428,1003.0714285714286,67.14285714285714,12.664285714285715,1.8,34.92857142857143,8
Mainpuri,2023-08-26,26.84,1004.4666666666667,63.2,8.136666666666667,0.71,26.433333333333334,1
Majuli,2023-08-25,26.271428571428572,1004.6428571428571,91.28571428571429,4.942857142857143,16.9,59.07142857142857,7
Majuli,2023-08-26,24.34,1006.4666666666667,95.4,4.66,18.43,71.5,1
Malappuram,2023-08-25,24.2,1008.4,89.2,7.566666666666666,22.299999999999997,73.33333333333333,8
Malappuram,2023-08-26,23.655172413793103,1009.1379310344828,94.41379310344827,5.644827586206896,2.02,64.65517241379311,1
Maldah,2023-08-25,28.779999999999998,1002.9333333333333,76.2,8.073333333333332,1.0,38.4,8
Maldah,2023-08-26,25.99310344827586,1004.448275862069,89.03448275862068,9.975862068965517,16.3,59.241379310344826,1
Malkangiri,2023-08-25,24.87142857142857,1004.7142857142857,89.85714285714286,4.4714285714285715,15.399999999999999,72.14285714285714,8
Malkangiri,2023-08-26,23.203333333333333,1006.1,93.06666666666666,3.8833333333333333,10.09,54.93333333333333,1
Mamit,2023-08-25,21.166666666666668,1006.0,94.86666666666666,3.646666666666667,21.2,81.66666666666667,7
Mamit,2023-08-26,21.406896551724138,1008.2758620689655,98.65517241379311,3.6551724137931036,3.86,97.17241379310344,1
Mancherial,2023-08-25,25.092857142857145,1004.1428571428571,85.21428571428571,8.242857142857144,6.6,70.14285714285714,7
Mancherial,2023-08-26,24.058620689655175,1005.7241379310345,86.51724137931035,5.979310344827587,9.06,52.06896551724138,1
Mandi,2023-08-25,19.18,1007.7333333333333,75.8,6.4,0.0,15.4,7
Mandi,2023-08-26,16.71034482758621,1009.6551724137931,68.06896551724138,7.824137931034483,1.1,13.0,1
Mandla,2023-08-25,23.426666666666666,1004.2,89.4,4.946666666666667,1.9,62.8,6
Mandla,2023-08-26,21.486206896551725,1006.2758620689655,90.24137931034483,5.179310344827587,4.62,48.10344827586207,1
Mandsaur,2023-08-25,23.98,1005.3333333333334,79.86666666666666,15.773333333333333,2.9,39.4,7
Mandsaur,2023-08-26,22.727586206896554,1006.5862068965517,79.93103448275862,12.727586206896552,11.329999999999998,43.44827586206897,1
Mandya,2023-08-25,22.34,1009.2,81.8,13.313333333333333,11.8,53.6,7
Mandya,2023-08-26,20.96551724137931,1010.0344827586207,89.0,11.299999999999999,0.55,45.13793103448276,1
Mansa,2023-08-25,26.98,1003.2,61.666666666666664,7.953333333333333,0.0,9.066666666666666,8
Mansa,2023-08-26,25.613793103448273,1004.6551724137931,54.41379310344828,7.720689655172414,2.87,18.82758620689655,1
Mathura,2023-08-25,27.935714285714287,1003.2142857142857,64.85714285714286,10.057142857142859,1.9,30.357142857142858,8
Mathura,2023-08-26,26.936666666666667,1004.4333333333333,60.36666666666667,7.4,0.01,16.733333333333334,1
Mau,2023-08-25,27.964285714285715,1002.5714285714286,76.57142857142857,9.37857142857143,8.5,43.642857142857146,8
Mau,2023-08-26,26.196666666666665,1004.2,82.5,9.59,3.49,51.96666666666667,1
Mayurbhanj,2023-08-25,27.178571428571427,1002.9285714285714,79.42857142857143,7.2,6.9,51.5,8
Mayurbhanj,2023-08-26,24.96333333333333,1003.7666666666667,88.63333333333334,5.756666666666666,1.3699999999999999,47.2,1
Medak,2023-08-25,23.935714285714287,1005.5714285714286,83.92857142857143,13.571428571428571,13.3,52.92857142857143,7
Medak,2023-08-26,22.98,1006.8,85.86666666666666,10.306666666666667,4.27,40.9,1
Medchal,2023-08-25,23.99285714285714,1008.5,87.57142857142857,14.357142857142858,11.0,67.85714285714286,7
Medchal,2023-08-26,23.3,1010.3666666666667,87.03333333333333,12.353333333333333,3.92,62.5,1
Medinipur,2023-08-25,27.59333333333333,1002.6,82.6,8.74,10.0,44.86666666666667,8
Medinipur,2023-08-26,25.58,1003.8,91.73333333333333,8.8,18.9,49.3,1
Meerut,2023-08-25,26.7,1003.5,70.35714285714286,7.835714285714286,1.8,28.428571428571427,8
Meerut,2023-08-26,25.766666666666666,1004.7333333333333,66.16666666666667,6.430000000000001,4.44,22.466666666666665,1
Mirzapur,2023-08-25,27.114285714285717,1002.5,75.78571428571429,9.75,9.200000000000001,45.642857142857146,7
Mirzapur,2023-08-26,25.45,1004.2333333333333,82.46666666666667,7.843333333333334,8.68,54.8,1
Moga,2023-08-25,26.34,1003.2666666666667,65.8,7.493333333333334,0.0,9.066666666666666,8
Moga,2023-08-26,24.78965517241379,1004.7241379310345,57.6551724137931,7.458620689655173,5.17,19.96551724137931,1
Mokokchung,2023-08-25,21.966666666666665,1007.0,92.46666666666667,4.92,10.0,74.93333333333334,7
Mokokchung,2023-08-26,20.103448275862068,1008.7931034482758,97.72413793103448,4.63448275862069,10.959999999999999,81.51724137931035,1
Mon,2023-08-25,24.646666666666665,1005.4666666666667,88.73333333333333,4.8533333333333335,13.1,68.66666666666667,7
Mon,2023-08-26,22.648275862068964,1007.5172413793103,94.48275862068965,4.248275862068966,13.71,57.55172413793103,1
Moradabad,2023-08-25,25.900000000000002,1003.4285714285714,77.35714285714286,7.585714285714286,4.5,37.5,8
Moradabad,2023-08-26,24.37,1004.8666666666667,77.6,6.48,5.29,26.066666666666666,1
Morbi,2023-08-25,26.746666666666666,1005.6666666666666,75.66666666666667,18.793333333333333,0.0,30.333333333333332,7
Morbi,2023-08-26,26.52413793103448,1006.1034482758621,76.17241379310344,15.944827586206896,2.65,26.620689655172413,1
Morena,2023-08-25,27.186666666666667,1003.0,72.2,12.16,1.2,41.0,8
Morena,2023-08-26,26.420689655172417,1004.6551724137931,63.724137931034484,8.958620689655174,0.2,22.137931034482758,1
Muktsar,2023-08-25,27.146666666666665,1002.6666666666666,57.86666666666667,8.353333333333333,0.0,6.8,8
Muktsar,2023-08-26,25.29310344827586,1004.4137931034483,53.86206896551724,9.020689655172415,0.23,17.75862068965517,1
Mumbai,2023-08-25,27.758823529411764,1006.5294117647059,89.11764705882354,10.223529411764707,9.1,61.588235294117645,7
Mumbai,2023-08-26,27.21212121212121,1006.8787878787879,92.45454545454545,7.357575757575757,10.65,62.878787878787875,1
Mungeli,2023-08-25,25.88,1003.2666666666667,82.66666666666667,7.78,3.5999999999999996,55.666666666666664,8
Mungeli,2023-08-26,23.73793103448276,1004.8965517241379,87.51724137931035,7.672413793103448,18.59,51.86206896551724,1
Munger,2023-08-25,28.653333333333332,1002.5333333333333,76.0,8.52,4.9,35.46666666666667,8
Munger,2023-08-26,26.110344827586207,1004.3448275862069,86.89655172413794,10.158620689655173,5.8999999999999995,60.51724137931034,1
Murshidabad,2023-08-25,28.1,1002.9333333333333,79.86666666666666,8.853333333333333,3.9,43.13333333333333,8
Murshidabad,2023-08-26,26.024137931034485,1004.1724137931035,89.89655172413794,10.50344827586207,15.45,60.689655172413794,1
Muzaffarnagar,2023-08-25,25.535714285714285,1003.6428571428571,75.07142857142857,7.035714285714286,0.1,16.285714285714285,8
Muzaffarnagar,2023-08-26,24.043333333333333,1004.9333333333333,72.43333333333334,6.126666666666667,9.16,29.266666666666666,1
Muzaffarpur,2023-08-25,28.56,1002.5333333333333,76.53333333333333,8.686666666666667,2.4,46.13333333333333,8
Muzaffarpur,2023-08-26,26.396551724137932,1004.3448275862069,83.34482758620689,11.713793103448275,5.95,55.724137931034484,1
Mysore,2023-08-25,21.78666666666667,1009.4666666666667,84.6,13.246666666666666,9.2,55.46666666666667,7
Mysore,2023-08-26,20.486206896551725,1010.2413793103449,91.62068965517241,11.813793103448276,1.9,56.724137931034484,1
Nadia,2023-08-25,27.69333333333333,1002.8,83.4,9.34,3.3000000000000003,47.93333333333333,8
Nadia,2023-08-26,25.779310344827586,1004.1034482758621,91.20689655172414,10.817241379310344,11.290000000000001,55.41379310344828,1
Nagaon,2023-08-25,22.113333333333333,1008.0,94.4,3.6,1.8,77.46666666666667,6
Nagaon,2023-08-26,21.2,1008.2413793103449,96.72413793103448,3.9827586206896552,3.85,79.62068965517241,1
Nagapattinam,2023-08-25,27.107142857142858,1006.8571428571429,76.14285714285714,18.1,6.2,65.78571428571429,7
Nagapattinam,2023-08-26,26.653333333333332,1007.6,83.53333333333333,20.07,6.71,55.1,1
Nagar,2023-08-25,24.00526315789474,1004.6315789473684,83.94736842105263,5.9263157894736835,9.799999999999999,52.89473684210526,7
Nagar,2023-08-26,22.21627906976744,1005.6279069767442,89.48837209302326,6.609302325581395,3.96,46.604651162790695,1
Nagaur,2023-08-25,28.264285714285712,1004.0714285714286,54.714285714285715,17.228571428571428,0.0,7.357142857142857,8
Nagaur,2023-08-26,27.676666666666666,1004.8,53.266666666666666,15.126666666666667,1.24,25.933333333333334,1
Nagpur,2023-08-25,26.571428571428573,1005.0714285714286,88.78571428571429,7.492857142857143,2.2,67.85714285714286,7
Nagpur,2023-08-26,25.1,1007.4,89.8,5.51,6.8,60.0,1
Nalbari,2023-08-25,27.39333333333333,1003.8666666666667,94.8,5.406666666666666,16.5,66.2,8
Nalbari,2023-08-26,24.63448275862069,1006.0689655172414,94.93103448275862,4.527586206896552,27.08,74.24137931034483,1
Nalgonda,2023-08-25,25.635714285714283,1005.0,78.85714285714286,12.342857142857143,16.7,59.07142857142857,8
Nalgonda,2023-08-26,24.916666666666668,1006.2333333333333,80.7,10.096666666666666,4.08,33.333333333333336,1
Namakkal,2023-08-25,24.135714285714283,1008.0714285714286,85.0,6.421428571428572,12.4,64.92857142857143,7
Namakkal,2023-08-26,22.663333333333334,1008.7333333333333,88.13333333333334,5.593333333333334,10.09,47.733333333333334,1
Nanded,2023-08-25,24.407142857142855,1005.4285714285714,82.85714285714286,12.614285714285714,1.7,57.142857142857146,7
Nanded,2023-08-26,22.983333333333334,1006.8333333333334,83.86666666666666,8.496666666666666,3.74,39.766666666666666,1
Nandi Hills,2023-08-25,21.6875,1012.1875,85.5,16.45625,10.1,53.125,7
Nandi Hills,2023-08-26,21.379310344827587,1013.2758620689655,89.55172413793103,12.700000000000001,4.84,56.03448275862069,1
Nandurbar,2023-08-25,24.42142857142857,1006.1428571428571,84.35714285714286,23.607142857142858,0.8,49.07142857142857,7
Nandurbar,2023-08-26,23.64333333333333,1007.0,84.23333333333333,15.223333333333333,2.8000000000000003,37.9,1
Narayanpet,2023-08-25,24.87142857142857,1006.5714285714286,77.35714285714286,11.435714285714285,14.500000000000002,61.0,7
Narayanpet,2023-08-26,24.083333333333332,1007.3,77.03333333333333,12.18,15.7,34.3,1
Narayanpur,2023-08-25,26.726666666666667,1003.7333333333333,71.46666666666667,11.393333333333334,0.7,37.46666666666667,8
Narayanpur,2023-08-26,25.97241379310345,1004.9655172413793,62.58620689655172,8.810344827586206,4.48,21.79310344827586,1
Narsimhapur,2023-08-25,24.833333333333332,1003.9333333333333,81.73333333333333,9.673333333333334,0.8,48.6,7
Narsimhapur,2023-08-26,23.110714285714288,1006.0714285714286,80.03571428571429,6.253571428571428,1.42,36.75,1
Navsari,2023-08-25,26.240000000000002,1006.4,84.26666666666667,13.02,5.8,49.733333333333334,6
