timestamp,location_id,temp,pressure,humidity,wind_speed,precipitation,cloud_cover,uv
2023-08-26 00:22:35,Leh,6.8,1013,43,7.2,0.0,1,1
2023-08-26 00:31:45,Leh,6.5,1012,48,8.3,0.0,6,1
2023-08-26 00:40:52,Leh,6.6,1011,53,6.5,0.1,84,1
2023-08-26 00:50:01,Leh,5.7,1010,60,9.0,0.04,87,1
2023-08-26 00:59:05,Leh,5.6,1013,60,9.0,0.22,85,1
2023-08-26 01:08:14,Leh,4.8,1016,54,7.9,0.02,74,1
2023-08-26 01:17:23,Leh,4.1,1013,57,9.7,0.01,85,1
2023-08-26 01:26:33,Leh,2.7,1014,54,10.4,0.0,4,1
2023-08-26 01:35:42,Leh,2.3,1012,47,10.8,0.02,88,1
2023-08-26 01:44:49,Leh,1.5,1014,37,9.0,0.0,3,1
2023-08-26 01:54:00,Leh,1.1,1013,47,7.9,0.03,85,1
2023-08-26 02:03:08,Leh,-0.2,1017,58,8.3,0.01,73,1
2023-08-26 02:12:13,Leh,0.6,1018,41,5.0,0.0,4,1
2023-08-26 02:21:21,Leh,0.0,1017,31,4.3,0.0,0,1
2023-08-26 02:30:31,Leh,-1.0,1017,32,6.5,0.0,0,1
2023-08-26 02:39:36,Leh,-1.6,1018,39,7.6,0.0,2,1
2023-08-26 02:48:40,Leh,-2.0,1019,55,6.5,0.0,5,1
2023-08-26 02:57:50,Leh,-0.4,1015,42,5.4,0.0,6,1
2023-08-26 03:06:55,Leh,-1.3,1018,55,7.9,0.01,70,1
2023-08-26 03:16:03,Leh,-1.2,1017,43,6.1,0.02,85,1
2023-08-26 03:25:12,Leh,-1.9,1020,39,6.5,0.0,3,1
2023-08-26 03:34:16,Leh,-0.4,1020,39,3.6,0.0,0,1
2023-08-26 03:43:21,Leh,1.0,1016,38,8.6,0.01,77,1
2023-08-26 03:52:27,Leh,-0.4,1019,44,5.0,0.01,71,1
2023-08-26 04:01:32,Leh,-0.8,1019,46,5.8,0.0,5,1
2023-08-26 04:10:41,Leh,-1.3,1017,37,7.2,0.03,79,1
2023-08-26 04:19:51,Leh,-2.9,1025,51,6.1,0.0,9,1
2023-08-25 21:48:46,Lohardaga,28.0,1007,54,3.6,0.0,22,7
2023-08-25 21:57:49,Lohardaga,26.1,1008,60,3.6,0.0,9,7
2023-08-25 22:06:59,Lohardaga,24.4,1007,73,4.0,0.0,62,1
2023-08-25 22:16:09,Lohardaga,24.3,1007,71,4.7,0.0,41,1
2023-08-25 22:25:13,Lohardaga,23.4,1007,74,5.0,0.0,12,1
2023-08-25 22:34:22,Lohardaga,25.6,1005,76,5.4,0.0,45,1
2023-08-25 22:43:26,Lohardaga,24.3,1003,79,9.0,0.0,46,1
2023-08-25 22:52:30,Lohardaga,22.5,1003,97,6.8,1.2,100,1
2023-08-25 23:01:39,Lohardaga,22.7,1004,93,7.6,0.0,63,1
2023-08-25 23:10:44,Lohardaga,22.6,1004,94,6.5,0.0,61,1
2023-08-25 23:19:49,Lohardaga,22.4,1003,97,6.5,0.1,100,1
2023-08-25 23:28:58,Lohardaga,22.0,1004,96,7.9,0.0,100,1
2023-08-25 23:38:08,Lohardaga,22.1,1003,97,6.1,0.0,100,1
2023-08-25 23:47:13,Lohardaga,22.6,1001,99,5.4,0.0,100,1
2023-08-25 23:56:18,Lohardaga,23.5,1002,90,4.0,0.0,18,1
2023-08-26 00:05:24,Lohardaga,23.5,1003,91,4.3,0.0,23,1
2023-08-26 00:14:32,Lohardaga,23.9,1002,94,15.1,0.0,96,1
2023-08-26 00:23:36,Lohardaga,22.7,1002,96,13.7,0.3,100,1
2023-08-26 00:32:46,Lohardaga,22.4,1005,95,6.1,0.3,62,1
2023-08-26 00:41:53,Lohardaga,22.7,1005,93,5.4,0.0,36,1
2023-08-26 00:51:02,Lohardaga,23.2,1004,89,3.6,0.02,82,1
2023-08-26 01:00:06,Lohardaga,22.8,1005,78,7.9,0.0,14,1
2023-08-26 01:09:15,Lohardaga,22.2,1006,95,8.3,0.0,55,1
2023-08-26 01:18:25,Lohardaga,22.2,1005,97,5.0,0.22,84,1
2023-08-26 01:27:34,Lohardaga,22.4,1005,98,5.4,0.93,100,1
2023-08-26 01:36:43,Lohardaga,21.7,1005,97,11.2,0.54,100,1
2023-08-26 01:45:50,Lohardaga,21.8,1006,96,7.9,0.0,62,1
2023-08-26 01:55:01,Lohardaga,21.8,1006,90,4.0,0.0,69,1
2023-08-26 02:04:10,Lohardaga,22.5,1006,91,3.6,0.0,34,1
2023-08-26 02:13:14,Lohardaga,22.2,1007,93,3.6,0.65,86,1
2023-08-26 02:22:22,Lohardaga,22.6,1006,89,6.1,1.01,75,1
2023-08-26 02:31:32,Lohardaga,22.1,1007,88,6.8,0.0,70,1
2023-08-26 02:40:37,Lohardaga,22.7,1006,86,6.5,0.0,27,1
2023-08-26 02:49:41,Lohardaga,21.2,1004,96,5.4,0.82,69,1
2023-08-26 02:58:51,Lohardaga,21.9,1002,99,5.4,1.25,100,1
2023-08-26 03:07:56,Lohardaga,22.0,1004,98,5.0,0.04,100,1
2023-08-26 03:17:04,Lohardaga,21.8,1004,98,5.8,2.41,100,1
2023-08-26 03:26:13,Lohardaga,21.9,1005,95,6.5,0.07,90,1
2023-08-26 03:35:17,Lohardaga,21.8,1005,95,7.2,0.01,72,1
2023-08-26 03:44:22,Lohardaga,21.4,1007,91,6.8,0.02,83,1
2023-08-26 03:53:28,Lohardaga,20.2,1009,78,7.2,0.0,7,1
2023-08-26 04:02:33,Lohardaga,20.5,1010,78,5.8,0.0,8,1
2023-08-26 04:11:42,Lohardaga,20.8,1011,78,4.7,0.0,4,1
2023-08-26 04:20:52,Lohardaga,20.4,1011,77,5.0,0.0,3,1
2023-08-25 21:54:19,Lucknow,31.0,1004,66,15.1,0.0,75,8
2023-08-25 22:03:25,Lucknow,29.0,1006,79,6.1,0.0,75,8
2023-08-25 22:12:35,Lucknow,27.0,1005,89,3.6,0.0,25,1
2023-08-25 22:21:43,Lucknow,27.0,1005,89,3.6,0.0,0,1
2023-08-25 22:30:48,Lucknow,27.0,1004,94,13.0,0.0,0,1
2023-08-25 22:39:55,Lucknow,27.0,1003,84,6.8,0.0,0,1
2023-08-25 22:49:00,Lucknow,27.0,1002,89,3.6,0.0,0,1
2023-08-25 22:58:05,Lucknow,27.0,1002,79,6.8,0.0,75,1
2023-08-25 23:07:13,Lucknow,28.0,1003,74,6.1,0.1,75,1
2023-08-25 23:16:18,Lucknow,26.0,1004,89,3.6,0.8,75,1
2023-08-25 23:25:24,Lucknow,26.0,1002,89,6.8,0.6,100,1
2023-08-25 23:34:35,Lucknow,26.0,1001,94,15.1,0.5,100,1
2023-08-25 23:43:43,Lucknow,24.8,1000,98,10.4,1.9,100,1
2023-08-25 23:52:48,Lucknow,25.0,999,100,3.6,1.3,100,1
2023-08-26 00:01:53,Lucknow,25.0,1000,100,6.8,3.6,75,1
2023-08-26 00:10:57,Lucknow,27.0,1002,94,3.6,0.0,50,1
2023-08-26 00:20:06,Lucknow,30.0,1002,84,6.8,0.0,50,1
2023-08-26 00:29:12,Lucknow,28.0,1002,89,13.0,0.0,50,1
2023-08-26 00:38:21,Lucknow,28.0,1003,89,19.1,0.0,75,1
2023-08-26 00:47:28,Lucknow,28.0,1003,89,6.8,2.1,75,1
2023-08-26 00:56:36,Lucknow,27.0,1004,94,3.6,0.01,75,1
2023-08-26 01:05:41,Lucknow,27.0,1005,94,3.6,0.0,50,1
2023-08-26 01:14:50,Lucknow,27.0,1006,89,9.0,0.0,50,1
2023-08-26 01:24:00,Lucknow,27.0,1005,94,3.6,0.15,25,1
2023-08-26 01:33:08,Lucknow,26.0,1006,89,3.6,0.17,75,1
2023-08-26 01:42:17,Lucknow,27.0,1005,89,11.2,0.0,75,1
2023-08-26 01:51:28,Lucknow,27.0,1005,89,3.6,0.0,50,1
2023-08-26 02:00:37,Lucknow,25.0,1005,89,6.1,0.0,0,1
2023-08-26 02:09:44,Lucknow,25.0,1006,89,6.1,0.0,25,1
2023-08-26 02:18:50,Lucknow,26.0,1006,94,3.6,0.0,50,1
2023-08-26 02:27:58,Lucknow,27.0,1005,89,3.6,0.0,0,1
2023-08-26 02:37:06,Lucknow,26.0,1005,84,3.6,0.0,0,1
2023-08-26 02:46:11,Lucknow,27.0,1005,79,3.6,0.0,0,1
2023-08-26 02:55:17,Lucknow,26.0,1005,84,11.2,0.0,50,1
2023-08-26 03:04:25,Lucknow,27.0,1004,89,3.6,0.0,75,1
2023-08-26 03:13:31,Lucknow,26.0,1005,84,6.1,0.04,75,1
2023-08-26 03:22:40,Lucknow,26.0,1006,89,3.6,0.0,75,1
2023-08-26 03:31:47,Lucknow,26.0,1006,89,6.8,0.0,75,1
2023-08-26 03:40:52,Lucknow,24.0,1005,94,3.6,0.0,0,1
2023-08-26 03:49:57,Lucknow,24.0,1005,94,3.6,0.0,0,1
2023-08-26 03:59:02,Lucknow,24.0,1007,89,3.6,0.0,0,1
2023-08-26 04:08:07,Lucknow,26.0,1007,74,3.6,0.0,0,1
2023-08-26 04:17:18,Lucknow,26.0,1008,79,6.1,0.0,0,1
2023-08-26 04:26:26,Lucknow,25.0,1008,79,3.6,0.0,0,1
2023-08-25 21:51:51,Ludhiana,30.4,1005,61,4.0,0.1,84,7
2023-08-25 22:00:54,Ludhiana,29.6,1006,61,3.6,0.0,10,7
2023-08-25 22:10:04,Ludhiana,25.5,1004,71,3.6,0.0,4,1
2023-08-25 22:19:14,Ludhiana,25.6,1004,76,3.6,0.0,22,1
2023-08-25 22:28:18,Ludhiana,25.8,1004,69,4.0,0.0,17,1
2023-08-25 22:37:27,Ludhiana,25.6,1002,67,3.6,0.0,12,1
2023-08-25 22:46:31,Ludhiana,25.1,1002,63,3.6,0.0,3,1
2023-08-25 22:55:35,Ludhiana,24.6,1004,69,3.6,0.0,4,1
2023-08-25 23:04:44,Ludhiana,24.9,1005,76,4.7,0.0,4,1
2023-08-25 23:13:50,Ludhiana,23.8,1005,75,7.2,0.0,3,1
2023-08-25 23:22:55,Ludhiana,25.1,1003,73,9.7,0.0,0,1
2023-08-25 23:32:06,Ludhiana,24.8,1003,77,8.3,0.0,3,1
2023-08-25 23:41:14,Ludhiana,22.9,1002,90,9.0,0.0,21,1
2023-08-25 23:50:19,Ludhiana,22.4,1002,90,9.7,0.0,15,1
2023-08-25 23:59:24,Ludhiana,24.7,1002,79,9.0,0.0,11,1
2023-08-26 00:08:29,Ludhiana,26.4,1001,77,9.4,0.0,13,1
2023-08-26 00:17:37,Ludhiana,31.0,1001,61,7.9,0.0,23,1
2023-08-26 00:26:41,Ludhiana,26.5,1003,80,10.4,0.0,16,1
2023-08-26 00:35:51,Ludhiana,24.5,1004,94,8.3,1.4,87,1
2023-08-26 00:44:58,Ludhiana,25.7,1003,87,9.7,0.0,16,1
2023-08-26 00:54:07,Ludhiana,23.2,1003,91,8.3,0.44,73,1
2023-08-26 01:03:11,Ludhiana,24.2,1005,92,5.4,0.92,54,1
2023-08-26 01:12:20,Ludhiana,26.0,1006,81,5.0,1.56,80,1
2023-08-26 01:21:30,Ludhiana,25.9,1005,79,8.3,0.0,29,1
2023-08-26 01:30:39,Ludhiana,26.2,1004,72,7.9,0.05,82,1
2023-08-26 01:39:48,Ludhiana,22.9,1005,87,4.7,0.13,81,1
2023-08-26 01:48:57,Ludhiana,23.5,1005,67,4.3,0.12,74,1
2023-08-26 01:58:06,Ludhiana,24.5,1004,72,7.2,0.0,25,1
2023-08-26 02:07:15,Ludhiana,23.6,1006,72,6.1,0.0,7,1
2023-08-26 02:16:19,Ludhiana,24.2,1006,63,5.8,0.0,2,1
2023-08-26 02:25:28,Ludhiana,22.3,1005,58,4.7,0.0,0,1
2023-08-26 02:34:37,Ludhiana,21.3,1006,58,3.6,0.0,0,1
2023-08-26 02:43:42,Ludhiana,22.3,1006,41,5.4,0.0,0,1
2023-08-26 02:52:46,Ludhiana,22.3,1005,43,8.3,0.0,0,1
2023-08-26 03:01:56,Ludhiana,21.8,1005,40,5.4,0.0,0,1
2023-08-26 03:11:02,Ludhiana,21.2,1007,50,3.6,0.0,0,1
2023-08-26 03:20:09,Ludhiana,21.3,1007,39,7.6,0.0,0,1
2023-08-26 03:29:18,Ludhiana,22.0,1006,46,3.6,0.0,0,1
2023-08-26 03:38:23,Ludhiana,22.3,1004,39,3.6,0.0,0,1
2023-08-26 03:47:28,Ludhiana,23.5,1005,44,5.8,0.0,0,1
2023-08-26 03:56:33,Ludhiana,25.3,1005,44,11.2,0.0,2,1
2023-08-26 04:05:38,Ludhiana,25.2,1006,60,11.2,0.0,5,1
2023-08-26 04:14:48,Ludhiana,25.5,1007,42,6.8,0.09,82,1
2023-08-26 04:23:57,Ludhiana,23.2,1009,43,8.6,0.0,0,1
2023-08-25 21:50:14,Lunglei,32.4,1004,54,5.4,0.0,62,8
2023-08-25 21:59:17,Lunglei,29.4,1006,67,3.6,0.1,72,6
2023-08-25 22:08:27,Lunglei,21.3,1007,99,3.6,1.1,75,5
2023-08-25 22:17:37,Lunglei,22.9,1007,99,3.6,0.0,100,5
2023-08-25 22:26:41,Lunglei,21.9,1006,99,3.6,0.0,100,5
2023-08-25 22:35:50,Lunglei,22.4,1005,100,3.6,43.8,100,5
2023-08-25 22:44:54,Lunglei,20.6,1004,99,3.6,0.0,100,5
2023-08-25 22:53:58,Lunglei,22.4,1004,95,3.6,0.0,51,5
2023-08-25 23:03:07,Lunglei,22.1,1005,99,3.6,0.0,100,5
2023-08-25 23:12:12,Lunglei,21.3,1006,93,4.0,0.0,73,1
2023-08-25 23:21:17,Lunglei,22.3,1006,99,3.6,0.1,100,1
2023-08-25 23:30:26,Lunglei,20.4,1008,99,3.6,0.0,100,1
2023-08-25 23:39:36,Lunglei,21.6,1005,100,3.6,0.5,96,1
2023-08-25 23:48:42,Lunglei,22.1,1004,100,3.6,0.6,100,1
2023-08-25 23:57:46,Lunglei,22.1,1005,100,3.6,0.0,100,1
2023-08-26 00:06:52,Lunglei,22.3,1004,98,3.6,0.0,100,1
2023-08-26 00:16:00,Lunglei,21.1,1009,99,4.0,0.0,100,1
2023-08-26 00:25:04,Lunglei,19.9,1008,98,4.3,0.0,100,1
2023-08-26 00:34:14,Lunglei,22.0,1008,99,3.6,0.2,61,1
2023-08-26 00:43:21,Lunglei,22.2,1006,99,3.6,0.0,100,1
2023-08-26 00:52:30,Lunglei,21.6,1005,100,3.6,1.25,100,1
2023-08-26 01:01:34,Lunglei,21.1,1007,100,3.6,3.16,100,1
2023-08-26 01:10:43,Lunglei,20.3,1009,99,4.3,0.45,67,1
2023-08-26 01:19:53,Lunglei,20.8,1009,97,3.6,0.01,100,1
2023-08-26 01:29:02,Lunglei,19.9,1010,99,4.0,0.0,100,1
2023-08-26 01:38:11,Lunglei,19.9,1009,99,4.0,0.0,100,1
2023-08-26 01:47:18,Lunglei,20.0,1009,99,3.6,0.0,100,1
2023-08-26 01:56:29,Lunglei,20.1,1008,99,3.6,0.0,100,1
2023-08-26 02:05:38,Lunglei,20.9,1008,99,3.6,0.0,100,1
2023-08-26 02:14:42,Lunglei,20.6,1007,99,3.6,0.01,100,1
2023-08-26 02:23:50,Lunglei,21.6,1006,98,3.6,0.0,100,1
2023-08-26 02:33:00,Lunglei,20.3,1005,95,4.7,0.02,84,1
2023-08-26 02:42:05,Lunglei,21.1,1006,100,3.6,0.38,81,1
2023-08-26 02:51:09,Lunglei,21.2,1006,98,3.6,0.04,100,1
2023-08-26 03:00:19,Lunglei,21.0,1006,98,3.6,0.12,100,1
2023-08-26 03:09:24,Lunglei,21.0,1008,99,3.6,0.02,100,1
2023-08-26 03:18:32,Lunglei,20.1,1009,99,4.0,0.0,100,1
2023-08-26 03:27:41,Lunglei,19.7,1008,99,4.3,0.0,100,1
2023-08-26 03:36:46,Lunglei,20.2,1007,99,3.6,0.04,100,1
2023-08-26 03:45:51,Lunglei,20.2,1008,99,3.6,0.0,100,1
2023-08-26 03:54:56,Lunglei,21.0,1009,98,3.6,0.05,100,1
2023-08-26 04:04:01,Lunglei,19.5,1010,99,3.6,0.0,100,1
2023-08-26 04:13:10,Lunglei,19.3,1011,98,3.6,0.0,100,1
2023-08-26 04:22:20,Lunglei,20.1,1010,99,3.6,0.0,100,1
2023-08-25 21:49:14,Madhubani,32.4,1004,54,7.9,0.4,86,7
2023-08-25 21:58:17,Madhubani,31.2,1006,61,4.7,0.0,15,8
2023-08-25 22:07:27,Madhubani,28.7,1004,71,4.3,0.0,16,7
2023-08-25 22:16:37,Madhubani,28.8,1004,68,5.8,0.0,12,7
2023-08-25 22:25:41,Madhubani,29.3,1003,73,5.4,0.0,48,6
2023-08-25 22:34:50,Madhubani,28.6,1002,79,3.6,2.0,89,6
2023-08-25 22:43:54,Madhubani,28.6,1000,80,9.7,0.3,82,6
2023-08-25 22:52:58,Madhubani,27.9,1002,84,7.9,0.0,66,6
2023-08-25 23:02:07,Madhubani,27.6,1003,81,3.6,0.4,87,6
2023-08-25 23:11:12,Madhubani,28.0,1002,86,8.6,0.3,73,1
2023-08-25 23:20:17,Madhubani,26.1,1003,90,14.4,0.0,51,1
2023-08-25 23:29:26,Madhubani,24.4,1005,92,22.0,0.7,62,1
2023-08-25 23:38:36,Madhubani,25.5,1002,94,11.9,1.0,89,1
2023-08-25 23:47:41,Madhubani,28.3,999,81,7.6,0.2,87,1
2023-08-25 23:56:46,Madhubani,29.2,1000,75,9.0,0.0,28,1
2023-08-26 00:05:52,Madhubani,28.1,1001,80,9.7,0.0,49,1
2023-08-26 00:15:00,Madhubani,29.8,1003,74,18.4,0.0,15,1
2023-08-26 00:24:04,Madhubani,26.9,1004,86,20.5,0.0,32,1
2023-08-26 00:33:14,Madhubani,26.7,1005,86,12.6,0.0,32,1
2023-08-26 00:42:21,Madhubani,27.1,1004,83,10.4,1.1,59,1
2023-08-26 00:51:30,Madhubani,28.4,1002,72,8.3,0.0,16,1
2023-08-26 01:00:34,Madhubani,27.4,1004,83,9.4,0.0,23,1
2023-08-26 01:09:43,Madhubani,26.1,1006,89,10.1,0.0,58,1
2023-08-26 01:18:53,Madhubani,24.9,1005,91,19.4,0.0,100,1
2023-08-26 01:28:02,Madhubani,24.1,1005,92,27.0,1.37,100,1
2023-08-26 01:37:11,Madhubani,24.0,1004,95,24.1,0.76,96,1
2023-08-26 01:46:18,Madhubani,23.2,1005,96,24.1,0.87,100,1
2023-08-26 01:55:29,Madhubani,23.4,1005,89,7.9,0.06,74,1
2023-08-26 02:04:38,Madhubani,24.3,1006,92,12.6,0.0,25,1
2023-08-26 02:13:42,Madhubani,25.5,1005,89,8.3,0.0,23,1
2023-08-26 02:22:50,Madhubani,28.2,1004,75,3.6,0.0,51,1
2023-08-26 02:32:00,Madhubani,27.0,1004,76,9.7,0.0,7,1
2023-08-26 02:41:05,Madhubani,28.0,1003,77,4.7,0.0,9,1
2023-08-26 02:50:09,Madhubani,25.7,1003,87,6.1,0.01,70,1
2023-08-26 02:59:19,Madhubani,24.4,1003,92,16.9,0.49,71,1
2023-08-26 03:08:24,Madhubani,25.4,1004,94,13.7,0.22,73,1
2023-08-26 03:17:32,Madhubani,25.5,1005,90,13.7,1.49,65,1
2023-08-26 03:26:41,Madhubani,23.5,1004,95,18.4,0.12,81,1
2023-08-26 03:35:45,Madhubani,23.5,1005,94,5.8,0.29,56,1
2023-08-26 03:44:50,Madhubani,24.2,1006,94,9.7,0.0,69,1
2023-08-26 03:53:56,Madhubani,25.7,1006,82,6.8,0.03,60,1
2023-08-26 04:03:01,Madhubani,24.5,1007,72,4.3,0.0,9,1
2023-08-26 04:12:10,Madhubani,26.4,1008,76,3.6,0.0,37,1
2023-08-26 04:21:20,Madhubani,25.2,1008,81,7.9,0.0,27,1
2023-08-25 21:53:46,Madurai,34.0,1009,50,6.8,0.0,25,8
2023-08-25 22:02:52,Madurai,29.0,1010,75,11.2,0.0,25,8
2023-08-25 22:12:02,Madurai,25.9,1008,78,3.6,0.0,31,1
2023-08-25 22:21:10,Madurai,26.0,1007,89,6.1,1.0,25,1
2023-08-25 22:30:14,Madurai,26.0,1008,83,3.6,0.2,89,1
2023-08-25 22:39:22,Madurai,26.0,1007,89,3.6,0.0,50,1
2023-08-25 22:48:27,Madurai,26.6,1006,73,9.0,0.0,46,1
2023-08-25 22:57:31,Madurai,27.0,1006,70,6.1,1.0,50,1
2023-08-25 23:06:40,Madurai,25.4,1007,75,7.2,0.0,26,1
2023-08-25 23:15:45,Madurai,26.0,1007,79,3.6,0.0,50,1
2023-08-25 23:24:51,Madurai,24.6,1009,83,5.8,0.0,49,1
2023-08-25 23:34:02,Madurai,25.7,1008,77,6.8,0.0,25,1
2023-08-25 23:43:10,Madurai,26.2,1007,71,9.7,0.0,40,1
2023-08-25 23:52:15,Madurai,25.6,1007,73,7.2,0.0,28,1
2023-08-26 00:01:20,Madurai,25.4,1008,72,6.5,0.0,44,1
2023-08-26 00:10:24,Madurai,25.9,1007,71,10.1,0.0,32,1
2023-08-26 00:19:33,Madurai,31.0,1008,55,16.9,0.0,50,1
2023-08-26 00:28:38,Madurai,26.0,1008,73,7.9,0.0,30,1
2023-08-26 00:37:48,Madurai,26.5,1008,73,6.1,0.0,31,1
2023-08-26 00:46:54,Madurai,26.1,1008,79,3.6,0.0,75,1
2023-08-26 00:56:03,Madurai,25.6,1007,83,3.6,0.0,59,1
2023-08-26 01:05:07,Madurai,24.7,1008,89,3.6,0.0,91,1
2023-08-26 01:14:16,Madurai,25.4,1008,84,6.1,0.0,48,1
2023-08-26 01:23:26,Madurai,26.0,1009,84,4.0,0.0,0,1
2023-08-26 01:32:35,Madurai,26.1,1008,83,3.6,0.72,89,1
2023-08-26 01:41:44,Madurai,25.6,1008,84,7.2,0.0,26,1
2023-08-26 01:50:55,Madurai,25.6,1009,82,7.9,0.01,86,1
2023-08-26 02:00:04,Madurai,25.8,1007,78,10.4,0.37,74,1
2023-08-26 02:09:11,Madurai,25.7,1006,77,8.6,0.0,18,1
2023-08-26 02:18:17,Madurai,26.0,1007,79,6.8,0.0,50,1
2023-08-26 02:27:24,Madurai,26.0,1008,89,3.6,0.0,50,1
2023-08-26 02:36:33,Madurai,26.1,1007,73,9.4,0.0,24,1
2023-08-26 02:45:38,Madurai,25.2,1008,78,11.5,0.0,15,1
2023-08-26 02:54:43,Madurai,27.0,1009,79,3.6,0.0,50,1
2023-08-26 03:03:52,Madurai,25.9,1008,71,6.5,0.0,18,1
2023-08-26 03:12:58,Madurai,26.0,1009,84,4.0,0.0,0,1
2023-08-26 03:22:07,Madurai,26.0,1009,84,3.6,0.0,25,1
2023-08-26 03:31:14,Madurai,26.0,1009,84,3.6,0.0,50,1
2023-08-26 03:40:19,Madurai,26.1,1007,77,7.2,0.0,8,1
2023-08-26 03:49:24,Madurai,27.0,1007,84,4.0,0.0,25,1
2023-08-26 03:58:29,Madurai,25.0,1010,89,4.0,0.0,25,1
2023-08-26 04:07:34,Madurai,25.8,1010,81,8.3,0.0,18,1
2023-08-26 04:16:44,Madurai,26.0,1012,89,3.6,0.03,25,1
2023-08-26 04:25:53,Madurai,24.9,1010,90,3.6,0.11,75,1
2023-08-25 21:54:09,Mahamaya,34.2,1004,51,11.2,0.1,87,7
2023-08-25 22:03:15,Mahamaya,32.9,1006,55,4.3,0.0,15,8
2023-08-25 22:12:25,Mahamaya,27.9,1005,79,7.6,0.0,22,7
2023-08-25 22:21:33,Mahamaya,28.0,1005,83,9.4,0.0,21,7
2023-08-25 22:30:38,Mahamaya,28.3,1004,82,9.0,0.0,37,7
2023-08-25 22:39:45,Mahamaya,28.8,1002,82,3.6,0.0,22,7
2023-08-25 22:48:50,Mahamaya,26.7,1001,87,6.5,0.0,75,6
2023-08-25 22:57:55,Mahamaya,26.0,1002,94,15.1,1.9,65,6
2023-08-25 23:07:03,Mahamaya,26.4,1002,94,10.4,0.0,60,6
2023-08-25 23:16:08,Mahamaya,25.7,1001,95,10.4,0.5,59,1
2023-08-25 23:25:14,Mahamaya,26.5,1002,90,11.5,0.9,96,1
2023-08-25 23:34:25,Mahamaya,26.2,1004,93,10.4,0.0,55,1
2023-08-25 23:43:33,Mahamaya,26.4,1003,94,8.3,0.0,46,1
2023-08-25 23:52:38,Mahamaya,26.8,1001,93,8.3,0.0,40,1
2023-08-26 00:01:43,Mahamaya,26.5,1001,91,3.6,0.0,22,1
2023-08-26 00:10:47,Mahamaya,26.6,1001,92,10.8,0.0,31,1
2023-08-26 00:19:56,Mahamaya,27.0,1003,89,16.6,0.0,42,1
2023-08-26 00:29:02,Mahamaya,25.4,1003,96,11.5,3.0,68,1
2023-08-26 00:38:11,Mahamaya,25.9,1005,93,9.0,0.0,37,1
2023-08-26 00:47:18,Mahamaya,26.0,1004,93,7.2,0.0,29,1
2023-08-26 00:56:26,Mahamaya,26.6,1002,88,3.6,0.23,82,1
2023-08-26 01:05:31,Mahamaya,25.7,1003,93,9.4,0.02,86,1
2023-08-26 01:14:40,Mahamaya,25.7,1003,95,18.7,0.0,100,1
2023-08-26 01:23:50,Mahamaya,25.5,1004,94,11.5,0.88,82,1
2023-08-26 01:32:58,Mahamaya,25.6,1005,94,12.6,0.31,74,1
2023-08-26 01:42:07,Mahamaya,25.9,1005,93,15.5,2.39,79,1
2023-08-26 01:51:18,Mahamaya,25.6,1005,94,11.2,0.12,74,1
2023-08-26 02:00:27,Mahamaya,27.0,1005,89,3.6,0.0,75,1
2023-08-26 02:09:34,Mahamaya,27.0,1006,94,3.6,0.02,50,1
2023-08-26 02:18:40,Mahamaya,26.0,1005,92,7.2,0.0,19,1
2023-08-26 02:27:48,Mahamaya,26.2,1005,89,7.9,0.0,6,1
2023-08-26 02:36:56,Mahamaya,27.5,1003,84,5.8,0.57,87,1
2023-08-26 02:46:01,Mahamaya,25.7,1003,93,6.8,0.14,100,1
2023-08-26 02:55:07,Mahamaya,25.1,1001,96,12.6,0.01,93,1
2023-08-26 03:04:15,Mahamaya,25.9,1002,91,9.7,1.02,70,1
2023-08-26 03:13:21,Mahamaya,25.5,1004,92,8.3,1.07,77,1
2023-08-26 03:22:30,Mahamaya,25.3,1003,96,11.2,3.4,75,1
2023-08-26 03:31:37,Mahamaya,26.0,1002,95,11.5,0.68,63,1
2023-08-26 03:40:42,Mahamaya,25.7,1003,93,10.8,0.0,46,1
2023-08-26 03:49:47,Mahamaya,27.0,1004,89,3.6,0.0,50,1
2023-08-26 03:58:52,Mahamaya,26.5,1006,88,11.9,0.06,79,1
2023-08-26 04:07:57,Mahamaya,26.1,1007,89,8.6,0.01,76,1
2023-08-26 04:17:08,Mahamaya,25.9,1009,77,6.1,0.0,5,1
2023-08-26 04:26:16,Mahamaya,26.2,1008,75,6.8,0.0,29,1
2023-08-25 21:50:59,Mahasamund,30.2,1007,54,10.4,0.0,15,8
2023-08-25 22:00:02,Mahasamund,27.9,1008,65,7.2,0.0,11,7
2023-08-25 22:09:12,Mahasamund,26.6,1007,70,3.6,0.0,46,1
2023-08-25 22:18:22,Mahasamund,27.1,1007,69,3.6,0.0,45,1
2023-08-25 22:27:26,Mahasamund,28.1,1006,69,4.3,0.0,67,1
2023-08-25 22:36:35,Mahasamund,25.9,1004,84,7.9,0.0,52,1
2023-08-25 22:45:39,Mahasamund,24.9,1002,87,9.0,0.0,46,1
2023-08-25 22:54:43,Mahasamund,23.8,1002,94,7.2,0.0,69,1
2023-08-25 23:03:52,Mahasamund,23.8,1002,95,11.5,0.6,69,1
2023-08-25 23:12:58,Mahasamund,24.5,1001,94,6.8,0.3,61,1
2023-08-25 23:22:03,Mahasamund,24.1,1001,95,9.0,0.0,100,1
2023-08-25 23:31:13,Mahasamund,23.8,1001,94,11.9,0.0,86,1
